"Betweenness(Weight)","Closeness(Weight)","Degree(Weight)","Eigenvector","Information","LAC","name","Network","selected","shared name","Subgragh"
"22.0","0.19306021576429355","25.8561","0.10475469380617142","12.968273162841797","41.77777777777778","Parietal_Sup_R","42.72727272727272","false","Parietal_Sup_R","1.3031020280708547E22"
"2.0","0.21937094896453563","37.13290000000001","0.13871538639068604","14.00951862335205","52.70967741935484","Cingulum_Post_L","59.88280076025215","false","Cingulum_Post_L","2.2849710767406454E22"
"0.0","0.21735970242988104","35.0776","0.13653631508350372","13.960592269897461","51.9344262295082","Cingulum_Post_R","57.96404917545592","false","Cingulum_Post_R","2.213745973093837E22"
"34.0","0.22101962925468935","40.2702","0.13871538639068604","14.00951862335205","52.70967741935484","Postcentral_L","59.88280076025216","false","Postcentral_L","2.2849710767406454E22"
"302.0","0.20528943268584937","27.868199999999995","0.1279517263174057","13.910425186157227","46.53333333333333","Cingulum_Ant_L","53.52210429502687","false","Cingulum_Ant_L","1.944123119522532E22"
"103.0","0.1994021615849313","24.369","0.11869211494922638","13.519959449768066","45.20754716981132","Cingulum_Ant_R","48.14558436448461","false","Cingulum_Ant_R","1.6729200654319731E22"
"8.0","0.21209111771479303","32.4646","0.12666963040828705","13.639113426208496","49.89090909090909","Frontal_Inf_Oper_R","52.45123249965694","false","Frontal_Inf_Oper_R","1.905357485010015E22"
"2.0","0.19753167454159096","26.5576","0.11980517953634262","13.457841873168945","47.38461538461539","Frontal_Inf_Tri_R","49.37547450205375","false","Frontal_Inf_Tri_R","1.7044435739737063E22"
"0.0","0.20821757361529508","30.561899999999994","0.13140597939491272","13.751945495605469","51.578947368421055","Frontal_Inf_Oper_L","54.50973142026126","false","Frontal_Inf_Oper_L","2.05050917654011E22"
"2.0","0.19460558511151968","23.739900000000002","0.10886063426733017","13.118817329406738","43.191489361702125","Frontal_Inf_Tri_L","44.58201581027671","false","Frontal_Inf_Tri_L","1.4072562137030988E22"
"13.0","0.21138803245925","35.64969999999999","0.1370474398136139","13.960592269897461","52.295081967213115","Parietal_Inf_L","58.55432900186936","false","Parietal_Inf_L","2.230351420459896E22"
"5.0","0.2019774452686779","30.879799999999996","0.1291143298149109","13.696290969848633","50.714285714285715","Parietal_Inf_R","53.48774738081795","false","Parietal_Inf_R","1.979613060846081E22"
"76.0","0.20089761621232705","27.172300000000007","0.13373707234859467","13.960592269897461","49.73770491803279","Thalamus_L","56.70438220081362","false","Thalamus_L","2.1239047900273297E22"
"151.0","0.19555231324557001","25.171699999999998","0.1308259218931198","13.910425186157227","48.333333333333336","Thalamus_R","54.97066312867399","false","Thalamus_R","2.0324461391546524E22"
"2.0","0.21118545009100803","31.98590000000001","0.13682211935520172","13.960592269897461","52.16393442622951","SupraMarginal_R","58.54983206843262","false","SupraMarginal_R","2.2230236135062015E22"
"24.0","0.21284724523813311","30.957100000000004","0.13886478543281555","14.19361400604248","49.60606060606061","Rolandic_Oper_L","62.92557479240737","false","Rolandic_Oper_L","2.289895762933175E22"
"85.0","0.2249006569568405","35.805200000000006","0.1396690011024475","14.320658683776855","47.971014492753625","Insula_L","65.06696579340338","false","Insula_L","2.3164955985922948E22"
"81.0","0.20781660312885467","28.70479999999999","0.13363713026046753","14.00951862335205","48.935483870967744","Putamen_L","57.47866891975418","false","Putamen_L","2.120731778909866E22"
"353.0","0.2225694411011733","34.869099999999996","0.1412523090839386","14.400605201721191","47.690140845070424","Insula_R","67.93443817956448","false","Insula_R","2.3693135898421146E22"
"107.0","0.20503364389239545","26.511300000000006","0.12788182497024536","14.00951862335205","44.774193548387096","Rolandic_Oper_R","54.68227436527494","false","Rolandic_Oper_R","1.9419994471182453E22"
"227.0","0.20024857133437896","25.7705","0.126949742436409","13.910425186157227","45.666666666666664","Putamen_R","53.75839531437709","false","Putamen_R","1.9137936278320052E22"
"83.0","0.1994687892740902","27.910700000000002","0.1297217309474945","13.806159019470215","49.37931034482759","Angular_R","54.351960150976794","false","Angular_R","1.9982827331013453E22"
"20.0","0.2065866002412899","28.446700000000003","0.13743272423744202","14.103795051574707","50.125","Calcarine_L","60.58364835149109","false","Calcarine_L","2.2429094828408373E22"
"10.0","0.21299186588815117","30.57669999999999","0.1398877501487732","14.19361400604248","50.45454545454545","Calcarine_R","63.45585755465083","false","Calcarine_R","2.3237576529914297E22"
"2.0","0.2031801673351772","28.5653","0.137169748544693","14.00951862335205","51.58064516129032","Cuneus_L","59.532127433371784","false","Cuneus_L","2.234334178790361E22"
"23.0","0.19016083976724735","23.87","0.12850943207740784","13.806159019470215","48.37931034482759","Occipital_Sup_L","53.70892188639367","false","Occipital_Sup_L","1.9611077699772155E22"
